cell_id,module,family,K,correction,rho,theta,design,R,J0,Jmax,alpha,alpha_adj,marginal_level_or_power,marginal_mcse,fwer,fwer_mcse,conjunctive_power,conjunctive_power_mcse,disjunctive_power,disjunctive_power_mcse,fdr,fdr_mcse,E_J,sd_J,q05_J,q50_J,q95_J,P_J_eq_Jmax,ci_coverage,bias,rmse,mean_wall,seed,theta_vector,marginal_estimand,marginal_by_contrast,marginal_mcse_by_contrast,mean_fdp,ci_coverage_mcse,bootstrap_B,benchmark_residual_corr,n_true_alternatives,n_true_nulls,planning_target_met_all,marginal_contrast_1,marginal_contrast_1_mcse,marginal_contrast_2,marginal_contrast_2_mcse,marginal_contrast_3,marginal_contrast_3_mcse,marginal_contrast_4,marginal_contrast_4_mcse,marginal_contrast_5,marginal_contrast_5_mcse,marginal_contrast_6,marginal_contrast_6_mcse,cell_index,module_cell,theta_mult,B,alpha_plan,alpha_note,source_module,projected_R
B_0179,B_joint,normal,1,romano_wolf,0.3,0.5,D4,2000,50,1000,0.05,0.05,0.8725,0.007458007441669657,,,0.8725,0.007458007441669657,0.8725,0.007458007441669657,,,55.971,10.912064836684209,39.0,55.0,75.0,0.0,0.9505,0.004044476779461723,0.15891808588466835,0.00016789769000024536,400179,[0.5],power,[0.8725],[0.007458007441669657],,0.004850244839180801,999,0.0,1,0,1.0,0.8725,0.007458007441669657,,,,,,,,,,,179,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0180,B_joint,empirical_copula,1,romano_wolf,0.3,0.0,D3,2000,50,1000,0.05,0.05,0.0325,0.003965081966365891,0.0325,0.003965081966365891,,,,,,,65.212,13.435217006062835,45.0,64.0,89.0,0.0,0.8805,0.006483524307769808,0.15552077862185268,0.0002506738359988958,400180,[0.0],level,[0.0325],[0.003965081966365891],,0.0072532665055132246,999,0.0,0,1,1.0,0.0325,0.003965081966365891,,,,,,,,,,,180,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0181,B_joint,empirical_copula,1,romano_wolf,0.3,0.0,D4,2000,50,1000,0.05,0.05,0.0515,0.004942051699446294,0.0515,0.004942051699446294,,,,,,,58.2975,14.177446658337319,38.0,57.0,84.0,0.0,0.9485,-0.005048342687746323,0.16224114534133616,0.00027200483599881407,400181,[0.0],level,[0.0515],[0.004942051699446294],,0.004942051699446293,999,0.0,0,1,1.0,0.0515,0.004942051699446294,,,,,,,,,,,181,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0182,B_joint,empirical_copula,1,romano_wolf,0.3,0.5,D3,2000,50,1000,0.05,0.05,0.868,0.007568883669339885,,,0.868,0.007568883669339885,0.868,0.007568883669339885,,,64.9565,13.573820676213458,45.0,64.0,89.0,0.0,0.8935,0.010640642165900455,0.150062691996741,0.0002712677039999107,400182,[0.5],power,[0.868],[0.007568883669339885],,0.0068977441964746715,999,0.0,1,0,1.0,0.868,0.007568883669339885,,,,,,,,,,,182,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0183,B_joint,empirical_copula,1,romano_wolf,0.3,0.5,D4,2000,50,1000,0.05,0.05,0.852,0.007940277073251286,,,0.852,0.007940277073251286,0.852,0.007940277073251286,,,58.6765,13.91592065764964,38.0,58.0,83.0,0.0,0.9545,0.010934773028827645,0.16293371103889578,0.00030891252000037636,400183,[0.5],power,[0.852],[0.007940277073251286],,0.004659922209651143,999,0.0,1,0,1.0,0.852,0.007940277073251286,,,,,,,,,,,183,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0184,B_joint,normal,1,romano_wolf,0.6,0.0,D3,2000,50,1000,0.05,0.05,0.002,0.0009989994994993741,0.002,0.0009989994994993741,,,,,,,65.0525,10.397150751528036,49.0,64.0,83.04999999999995,0.0,0.9685,0.006141457674801595,0.11216299355908611,0.0001892158805003419,400184,[0.0],level,[0.002],[0.0009989994994993741],,0.0039056209493497944,999,0.0,0,1,1.0,0.002,0.0009989994994993741,,,,,,,,,,,184,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0185,B_joint,normal,1,romano_wolf,0.6,0.0,D4,2000,50,1000,0.05,0.05,0.0555,0.005119558086397693,0.0555,0.005119558086397693,,,,,,,32.858,6.0516804277820215,23.0,33.0,43.0,0.0,0.9445,-0.0005588880941723444,0.16377950248061843,0.00017114368849979655,400185,[0.0],level,[0.0555],[0.005119558086397693],,0.005119558086397692,999,0.0,0,1,1.0,0.0555,0.005119558086397693,,,,,,,,,,,185,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0186,B_joint,normal,1,romano_wolf,0.6,0.5,D3,2000,50,1000,0.05,0.05,0.9195,0.006083574196144895,,,0.9195,0.006083574196144895,0.9195,0.006083574196144895,,,65.439,10.263541250465163,50.0,65.0,83.0,0.0,0.9765,-0.0031748113561768636,0.10871216135074269,0.0001978546025002288,400186,[0.5],power,[0.9195],[0.006083574196144895],,0.0033873108803297025,999,0.0,1,0,1.0,0.9195,0.006083574196144895,,,,,,,,,,,186,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0187,B_joint,normal,1,romano_wolf,0.6,0.5,D4,2000,50,1000,0.05,0.05,0.8515,0.007951344225978397,,,0.8515,0.007951344225978397,0.8515,0.007951344225978397,,,32.676,6.316963194447155,23.0,32.0,44.0,0.0,0.9465,-0.0019273106600151105,0.16287419204911424,0.00023644890600007785,400187,[0.5],power,[0.8515],[0.007951344225978397],,0.005031786462082825,999,0.0,1,0,1.0,0.8515,0.007951344225978397,,,,,,,,,,,187,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0188,B_joint,empirical_copula,1,romano_wolf,0.6,0.0,D3,2000,50,1000,0.05,0.05,0.006,0.0017268468374467957,0.006,0.0017268468374467957,,,,,,,64.783,15.265087978783482,42.95,63.0,91.0,0.0,0.9505,0.004574634042740767,0.12227457646830439,0.0002485334579996561,400188,[0.0],level,[0.006],[0.0017268468374467957],,0.004850244839180801,999,0.0,0,1,1.0,0.006,0.0017268468374467957,,,,,,,,,,,188,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0189,B_joint,empirical_copula,1,romano_wolf,0.6,0.0,D4,2000,50,1000,0.05,0.05,0.054,0.005053909377897471,0.054,0.005053909377897471,,,,,,,38.169,9.483482429993742,24.0,37.0,55.0,0.0,0.946,-0.001927810532756011,0.15892891640167678,0.00027246342149919657,400189,[0.0],level,[0.054],[0.005053909377897471],,0.005053909377897473,999,0.0,0,1,1.0,0.054,0.005053909377897471,,,,,,,,,,,189,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0190,B_joint,empirical_copula,1,romano_wolf,0.6,0.5,D3,2000,50,1000,0.05,0.05,0.9135,0.006285608562422576,,,0.9135,0.006285608562422576,0.9135,0.006285608562422576,,,65.3575,14.940739397700503,44.0,64.0,92.0,0.0,0.953,0.005726176642052872,0.12181263305196852,0.0002485167555005319,400190,[0.5],power,[0.9135],[0.006285608562422576],,0.004732388403332932,999,0.0,1,0,1.0,0.9135,0.006285608562422576,,,,,,,,,,,190,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0191,B_joint,empirical_copula,1,romano_wolf,0.6,0.5,D4,2000,50,1000,0.05,0.05,0.831,0.008379707632131328,,,0.831,0.008379707632131328,0.831,0.008379707632131328,,,38.506,9.396646423059666,25.0,38.0,55.0,0.0,0.944,-0.0026375699602306795,0.16170528637491277,0.00025302808500055106,400191,[0.5],power,[0.831],[0.008379707632131328],,0.005141206084179083,999,0.0,1,0,1.0,0.831,0.008379707632131328,,,,,,,,,,,191,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0192,B_joint,normal,1,romano_wolf,0.9,0.0,D3,2000,50,1000,0.05,0.05,0.0,0.0,0.0,0.0,,,,,,,64.966,11.64387581520861,47.0,64.0,85.0,0.0,1.0,0.0008638724721546072,0.05421497434658595,0.00015884856649972789,400192,[0.0],level,[0.0],[0.0],,0.0,999,0.0,0,1,1.0,0.0,0.0,,,,,,,,,,,192,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0193,B_joint,normal,1,romano_wolf,0.9,0.0,D4,2000,50,1000,0.05,0.05,0.0465,0.004708383480558906,0.0465,0.004708383480558906,,,,,,,10.171,1.5125339665607511,8.0,10.0,13.0,0.0,0.9535,0.0049865892021395955,0.14270367858024996,0.00022855085099945428,400193,[0.0],level,[0.0465],[0.004708383480558906],,0.004708383480558906,999,0.0,0,1,1.0,0.0465,0.004708383480558906,,,,,,,,,,,193,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0194,B_joint,normal,1,romano_wolf,0.9,0.5,D3,2000,50,1000,0.05,0.05,0.994,0.0017268468374467964,,,0.994,0.0017268468374467964,0.994,0.0017268468374467964,,,65.4835,12.046606482740273,48.0,64.0,87.0,0.0,1.0,0.0012509619996045975,0.05802240977762102,0.00020730666050076252,400194,[0.5],power,[0.994],[0.0017268468374467964],,0.0,999,0.0,1,0,1.0,0.994,0.0017268468374467964,,,,,,,,,,,194,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0195,B_joint,normal,1,romano_wolf,0.9,0.5,D4,2000,50,1000,0.05,0.05,0.872,0.007470475219154402,,,0.872,0.007470475219154402,0.872,0.007470475219154402,,,10.2055,1.5938223709058674,8.0,10.0,13.0,0.0,0.9505,0.00451949347757168,0.14127923491655248,0.00020384296550037106,400195,[0.5],power,[0.872],[0.007470475219154402],,0.004850244839180801,999,0.0,1,0,1.0,0.872,0.007470475219154402,,,,,,,,,,,195,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0196,B_joint,empirical_copula,1,romano_wolf,0.9,0.0,D3,2000,50,1000,0.05,0.05,0.0005,0.0004998749843710925,0.0005,0.0004998749843710925,,,,,,,65.3165,17.10290407357768,41.0,63.0,96.0,0.0,0.999,0.005754591301586571,0.07636973604289708,0.00023085369500040542,400196,[0.0],level,[0.0005],[0.0004998749843710925],,0.0007067531393633852,999,0.0,0,1,1.0,0.0005,0.0004998749843710925,,,,,,,,,,,196,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0197,B_joint,empirical_copula,1,romano_wolf,0.9,0.0,D4,2000,50,1000,0.05,0.05,0.0665,0.005571254347092763,0.0665,0.005571254347092763,,,,,,,16.539,3.871753995284308,11.0,16.0,24.0,0.0,0.9335,-0.0017837819265722659,0.15443499162721114,0.0003035110375003569,400197,[0.0],level,[0.0665],[0.005571254347092763],,0.005571254347092763,999,0.0,0,1,1.0,0.0665,0.005571254347092763,,,,,,,,,,,197,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0198,B_joint,empirical_copula,1,romano_wolf,0.9,0.5,D3,2000,50,1000,0.05,0.05,0.9825,0.002932042803234629,,,0.9825,0.002932042803234629,0.9825,0.002932042803234629,,,65.699,17.13089019870246,41.0,64.0,96.0,0.0,0.9945,0.008878798526977877,0.07816690382523635,0.0002569092345001991,400198,[0.5],power,[0.9825],[0.002932042803234629],,0.0016537457482938467,999,0.0,1,0,1.0,0.9825,0.002932042803234629,,,,,,,,,,,198,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0199,B_joint,empirical_copula,1,romano_wolf,0.9,0.5,D4,2000,50,1000,0.05,0.05,0.8185,0.008618519304381698,,,0.8185,0.008618519304381698,0.8185,0.008618519304381698,,,16.6735,3.8056402549374,11.0,16.0,24.0,0.0,0.927,0.001153387815341309,0.15426019006777952,0.0002865899594999064,400199,[0.5],power,[0.8185],[0.008618519304381698],,0.005816829033072915,999,0.0,1,0,1.0,0.8185,0.008618519304381698,,,,,,,,,,,199,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0200,B_joint,normal,3,none,-0.3,0.0,D3,2000,50,1000,0.05,0.05,0.08449999999999998,0.006219314672855843,0.1845,0.00867351572316555,,,,,,,71.032,8.730691610634292,58.0,70.0,87.0,0.0,0.789,-0.001405578606216105,0.19074843247484558,0.0004924774115006585,400200,"[0.0,0.0,0.0]",level,"[0.0875,0.0795,0.0865]","[0.006318375978050055,0.006048956521582875,0.006285608562422576]",,0.009123568380847484,999,0.0,0,3,1.0,0.0875,0.006318375978050055,0.0795,0.006048956521582875,0.0865,0.006285608562422576,,,,,,,200,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B,2000
B_0201,B_joint,normal,3,none,-0.3,0.0,D4,2000,50,1000,0.05,0.05,0.051,0.004919298730510275,0.1165,0.007173832657652393,,,,,,,114.155,18.747985891823152,85.0,113.0,147.0,0.0,0.949,-0.004716449852204191,0.1535128648667204,0.00044328636049976923,400201,"[0.0,0.0,0.0]",level,"[0.0445,0.0595,0.049]","[0.004610843198374892,0.005289600646551685,0.0048269555622566076]",,0.004919298730510276,999,0.0,0,3,1.0,0.0445,0.004610843198374892,0.0595,0.005289600646551685,0.049,0.0048269555622566076,,,,,,,201,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B,2000
B_0202,B_joint,normal,3,none,-0.3,0.5,D3,2000,50,1000,0.05,0.05,0.8111666666666667,0.008751437183558924,,,0.659,0.010599976415068102,0.9345,0.005532167296819575,,,70.694,8.701055338290868,58.0,70.0,86.0,0.0,0.7678333333333334,0.005414629199286097,0.19632120818722038,0.0005094392049995804,400202,"[0.5,0.5,0.5]",power,"[0.818,0.8145,0.801]","[0.008627745939699432,0.008691655480977141,0.008927457644816915]",,0.009441009097431152,999,0.0,3,0,1.0,0.818,0.008627745939699432,0.8145,0.008691655480977141,0.801,0.008927457644816915,,,,,,,202,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B,2000
B_0203,B_joint,normal,3,none,-0.3,0.5,D4,2000,50,1000,0.05,0.05,0.9103333333333333,0.0063885270428932035,,,0.8245,0.008505872971071223,0.976,0.0034222799417931915,,,114.5225,18.58863883532089,87.0,113.0,146.0,0.0,0.9508333333333333,0.00852471134634142,0.15161361313954644,0.0004620980029994826,400203,"[0.5,0.5,0.5]",power,"[0.919,0.904,0.908]","[0.006100778638829636,0.006587260432076448,0.006462816723379983]",,0.004834733992452717,999,0.0,3,0,1.0,0.919,0.006100778638829636,0.904,0.006587260432076448,0.908,0.006462816723379983,,,,,,,203,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B,2000
B_0204,B_joint,empirical_copula,3,none,-0.3,0.0,D3,2000,50,1000,0.05,0.05,0.07783333333333332,0.005990630415722353,0.1905,0.008780938161722813,,,,,,,75.2615,12.072370013795966,58.0,74.0,97.0,0.0,0.793,-0.0037950876060084903,0.18076055087035045,0.0006554211379989284,400204,"[0.0,0.0,0.0]",level,"[0.075,0.078,0.0805]","[0.005889609494694873,0.005996498978570746,0.006083574196144894]",,0.00905955296910394,999,0.0,0,3,1.0,0.075,0.005889609494694873,0.078,0.005996498978570746,0.0805,0.006083574196144894,,,,,,,204,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B,2000
B_0205,B_joint,empirical_copula,3,none,-0.3,0.0,D4,2000,50,1000,0.05,0.05,0.051833333333333335,0.004957148317777515,0.13,0.007519973404208289,,,,,,,113.2745,20.879850328726018,83.0,112.0,152.0,0.0,0.9481666666666667,0.0030743378568328077,0.15055740128453293,0.0006466388875014672,400205,"[0.0,0.0,0.0]",level,"[0.0505,0.0535,0.0515]","[0.00489641450451246,0.005031786462082826,0.004942051699446294]",,0.004957148317777512,999,0.0,0,3,1.0,0.0505,0.00489641450451246,0.0535,0.005031786462082826,0.0515,0.004942051699446294,,,,,,,205,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B,2000
B_0206,B_joint,empirical_copula,3,none,-0.3,0.5,D3,2000,50,1000,0.05,0.05,0.8166666666666665,0.008652231568278277,,,0.623,0.01083676612278774,0.9685,0.0039056209493497944,,,74.714,12.006048642246958,57.0,74.0,96.0,0.0,0.7765,-0.00027877079744346506,0.18527929431058968,0.0006797302925006079,400206,"[0.5,0.5,0.5]",power,"[0.8155,0.821,0.8135]","[0.00867351572316555,0.00857201843208471,0.008709700052240605]",,0.009315249594079592,999,0.0,3,0,1.0,0.8155,0.00867351572316555,0.821,0.00857201843208471,0.8135,0.008709700052240605,,,,,,,206,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B,2000
B_0207,B_joint,empirical_copula,3,none,-0.3,0.5,D4,2000,50,1000,0.05,0.05,0.8946666666666666,0.006864336174103883,,,0.7575,0.00958367753005077,0.9865,0.0025804796065847873,,,113.0485,20.752593759576175,81.95,112.0,149.0,0.0,0.9535,-0.000125584957616927,0.14852427392745787,0.0006287792085004184,400207,"[0.5,0.5,0.5]",power,"[0.8975,0.8945,0.892]","[0.006782099601155973,0.006869124762296869,0.006940316995642202]",,0.004708383480558906,999,0.0,3,0,1.0,0.8975,0.006782099601155973,0.8945,0.006869124762296869,0.892,0.006940316995642202,,,,,,,207,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B,2000
B_0208,B_joint,normal,3,none,0.0,0.0,D3,2000,50,1000,0.05,0.05,0.04683333333333334,0.004724403254497981,0.1225,0.007331226022978693,,,,,,,70.7415,8.231201476698283,58.0,70.0,85.0,0.0,0.8345,-0.0017198394495591715,0.16836860866272904,0.0004931123964997823,400208,"[0.0,0.0,0.0]",level,"[0.05,0.0445,0.046]","[0.004873397172404482,0.004610843198374892,0.00468422885862764]",,0.008309926293295265,999,0.0,0,3,1.0,0.05,0.004873397172404482,0.0445,0.004610843198374892,0.046,0.00468422885862764,,,,,,,208,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B,2000
B_0209,B_joint,normal,3,none,0.0,0.0,D4,2000,50,1000,0.05,0.05,0.05016666666666667,0.004881084522020809,0.128,0.007470475219154402,,,,,,,89.656,13.956885899082215,70.0,88.0,115.0,0.0,0.9498333333333333,-0.0044215538748006555,0.15221675458465125,0.00048125545849870833,400209,"[0.0,0.0,0.0]",level,"[0.052,0.0505,0.048]","[0.004964675215963275,0.00489641450451246,0.0047799581588126895]",,0.00488108452202081,999,0.0,0,3,1.0,0.052,0.004964675215963275,0.0505,0.00489641450451246,0.048,0.0047799581588126895,,,,,,,209,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B,2000
B_0210,B_joint,normal,3,none,0.0,0.5,D3,2000,50,1000,0.05,0.05,0.842,0.008155856791288087,,,0.669,0.010522333391410862,0.971,0.0037522659820433853,,,70.6535,8.273719704582698,58.0,70.0,85.0,0.0,0.837,0.00019189837177229456,0.17049678853807212,0.000497637341499285,400210,"[0.5,0.5,0.5]",power,"[0.8505,0.8285,0.847]","[0.007973385416496557,0.00842875287334965,0.008049565205649308]",,0.00825926752200218,999,0.0,3,0,1.0,0.8505,0.007973385416496557,0.8285,0.00842875287334965,0.847,0.008049565205649308,,,,,,,210,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B,2000
B_0211,B_joint,normal,3,none,0.0,0.5,D4,2000,50,1000,0.05,0.05,0.9076666666666666,0.006473325609332847,,,0.788,0.009139365404665686,0.99,0.0022248595461287,,,90.4235,13.702486918439295,70.0,89.0,116.0,0.0,0.9523333333333334,-0.0013266425053734259,0.14853460301799007,0.0004883852585007844,400211,"[0.5,0.5,0.5]",power,"[0.9045,0.9115,0.907]","[0.006571900410079265,0.006350895606133045,0.006494266702253611]",,0.004764166010728191,999,0.0,3,0,1.0,0.9045,0.006571900410079265,0.9115,0.006350895606133045,0.907,0.006494266702253611,,,,,,,211,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B,2000
B_0212,B_joint,empirical_copula,3,none,0.0,0.0,D3,2000,50,1000,0.05,0.05,0.057,0.00518415856238985,0.1495,0.007973385416496559,,,,,,,74.3195,11.622926470988277,57.0,73.0,95.0,0.0,0.832,-0.001227727664045877,0.16528387142307982,0.000672130995999396,400212,"[0.0,0.0,0.0]",level,"[0.049,0.064,0.058]","[0.0048269555622566076,0.005472842040475863,0.0052266624149642565]",,0.008359904305672405,999,0.0,0,3,1.0,0.049,0.0048269555622566076,0.064,0.005472842040475863,0.058,0.0052266624149642565,,,,,,,212,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B,2000
B_0213,B_joint,empirical_copula,3,none,0.0,0.0,D4,2000,50,1000,0.05,0.05,0.05583333333333334,0.005134002932518749,0.154,0.008071059410015515,,,,,,,92.9785,16.671923636761296,69.0,91.0,122.0,0.0,0.9441666666666667,0.0021549691650190016,0.15071769846866445,0.0006463019145012367,400213,"[0.0,0.0,0.0]",level,"[0.0565,0.054,0.057]","[0.005162739098579358,0.005053909377897471,0.00518415856238985]",,0.005134002932518747,999,0.0,0,3,1.0,0.0565,0.005162739098579358,0.054,0.005053909377897471,0.057,0.00518415856238985,,,,,,,213,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B,2000
B_0214,B_joint,empirical_copula,3,none,0.0,0.5,D3,2000,50,1000,0.05,0.05,0.8525,0.007929178709046731,,,0.661,0.010584871279330704,0.9825,0.002932042803234629,,,75.22,11.552687998903114,58.0,74.0,96.0,0.0,0.8373333333333334,0.0015284094422506425,0.16308411556899644,0.0006979359114993713,400214,"[0.5,0.5,0.5]",power,"[0.857,0.841,0.8595]","[0.007827866886962246,0.008176765864325577,0.007770448828735698]",,0.008252460912425524,999,0.0,3,0,1.0,0.857,0.007827866886962246,0.841,0.008176765864325577,0.8595,0.007770448828735698,,,,,,,214,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B,2000
B_0215,B_joint,empirical_copula,3,none,0.0,0.5,D4,2000,50,1000,0.05,0.05,0.8936666666666667,0.006892987579981394,,,0.7355,0.00986254911267873,0.995,0.0015771810295587513,,,92.4035,16.531536158203814,69.0,91.0,121.04999999999995,0.0,0.951,-0.007105900662324937,0.1500774446688768,0.0005862819505000516,400215,"[0.5,0.5,0.5]",power,"[0.896,0.897,0.888]","[0.0068258332824644935,0.006796727153564427,0.007051808278732484]",,0.004826955562256609,999,0.0,3,0,1.0,0.896,0.0068258332824644935,0.897,0.006796727153564427,0.888,0.007051808278732484,,,,,,,215,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B,2000
B_0216,B_joint,normal,3,none,0.3,0.0,D3,2000,50,1000,0.05,0.05,0.019333333333333338,0.003078924776245399,0.054,0.005053909377897471,,,,,,,70.7555,9.024617429564536,57.0,70.0,87.0,0.0,0.9068333333333334,-0.004467836260355488,0.1416748512706683,0.0004120101030002843,400216,"[0.0,0.0,0.0]",level,"[0.0205,0.0175,0.02]","[0.00316857617866448,0.002932042803234632,0.0031304951684997056]",,0.00649948609079552,999,0.0,0,3,1.0,0.0205,0.00316857617866448,0.0175,0.002932042803234632,0.02,0.0031304951684997056,,,,,,,216,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B,2000
B_0217,B_joint,normal,3,none,0.3,0.0,D4,2000,50,1000,0.05,0.05,0.052333333333333336,0.004979686514006457,0.1395,0.007747249511923571,,,,,,,64.193,9.332456857655437,51.0,63.0,81.0,0.0,0.9476666666666667,0.0024190893949794373,0.15015534199047814,0.00037496566499976326,400217,"[0.0,0.0,0.0]",level,"[0.052,0.047,0.058]","[0.004964675215963275,0.00473238840333293,0.0052266624149642565]",,0.004979686514006458,999,0.0,0,3,1.0,0.052,0.004964675215963275,0.047,0.00473238840333293,0.058,0.0052266624149642565,,,,,,,217,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B,2000
