reject_rate,t1e_or_power,ci_cover,E_theta,bias,rmse,E_J,sd_J,q05_J,q50_J,q95_J,P_J_eq_Jmax,pJmax,mean_wall,family,rho,sigma_a,sigma_b,theta,design,J0,Jmax,alpha,alpha_adj,delta,power_target,gamma,correction,K,seed,R,reject_rate_mcse,ci_cover_mcse,pJmax_mcse,module_cell,theta_mult,B,sigma_ratio,cell_id,module,projected_R,bootstrap_B
0.7884,0.7884,0.9458,0.49609967796605886,-0.0039003220339411393,0.17738010327521056,46.2956,8.970363461978561,33.0,46.0,62.0,0.0,0.0,0.00014530701637268067,normal,0.3,1.0,1.0,0.5,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100060,5000,0.005776252072061953,0.003201948156981934,0.0,A,1.0,50,1.0,A_0060,A,5000,50
0.884,0.884,0.946,0.4983408372180883,-0.0016591627819116939,0.15807612741652327,58.054,8.747495870247667,50.0,56.0,75.0,0.0,0.0,0.00033457565307617185,normal,0.3,1.0,1.0,0.5,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100061,5000,0.004528664262230089,0.0031963729444481302,0.0,A,1.0,50,1.0,A_0061,A,5000,50
0.8646,0.8646,0.907,0.5036396367734471,0.0036396367734471413,0.14648747404121057,65.2758,9.063031190501333,51.0,65.0,81.0,0.0,0.0,0.0001616823673248291,normal,0.3,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100062,5000,0.004838736198636995,0.004107334902342393,0.0,A,1.0,50,1.0,A_0062,A,5000,50
0.8576,0.8576,0.9458,0.4990419403163313,-0.0009580596836686883,0.16298401057957115,55.6318,10.66248698756533,39.95000000000002,55.0,74.0,0.0,0.0,0.00015886249542236327,normal,0.3,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100063,5000,0.004942109670980602,0.003201948156981934,0.0,A,1.0,50,1.0,A_0063,A,5000,50
1.0,1.0,0.953,0.4999952607330748,-4.739266925180008e-06,0.0509469427086298,561.016,112.34125219170383,391.0,554.0,759.0,0.0,0.0006,8.91530990600586e-05,normal,0.3,1.0,1.0,0.5,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100064,5000,0.0,0.002993025225419928,0.0,A,1.0,50,1.0,A_0064,A,5000,50
0.7974,0.7974,0.9464,0.4977057163409467,-0.00229428365905332,0.17680312202905285,46.0,0.0,46.0,46.0,46.0,0.0,0.0,6.842775344848633e-05,normal,0.3,1.0,1.0,0.5,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100065,5000,0.005684245596383041,0.0031851857088716186,0.0,A,1.0,50,1.0,A_0065,A,5000,50
0.9996,0.9996,0.9532,1.0031097808618503,0.0031097808618503198,0.17648716668637512,46.2852,8.711914884800011,33.0,46.0,61.0,0.0,0.0,0.00018140811920166016,normal,0.3,1.0,1.0,1.0,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100066,5000,0.0002827861382741226,0.002986963675708158,0.0,A,2.0,50,1.0,A_0066,A,5000,50
1.0,1.0,0.945,1.0018128342973538,0.0018128342973537936,0.15794888276363359,58.0252,8.69278810048882,50.0,56.0,75.0,0.0,0.0,0.0004027524948120117,normal,0.3,1.0,1.0,1.0,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100067,5000,0.0,0.003224127789030703,0.0,A,2.0,50,1.0,A_0067,A,5000,50
1.0,1.0,0.9024,0.9990692431901743,-0.0009307568098256835,0.14733422066851495,65.454,9.299004462844396,51.0,65.0,82.0,0.0,0.0,0.0001465514659881592,normal,0.3,1.0,1.0,1.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100068,5000,0.0,0.004197004646173268,0.0,A,2.0,50,1.0,A_0068,A,5000,50
0.9998,0.9998,0.9466,0.9983382455087196,-0.001661754491280365,0.16163142239876352,55.478,10.647906648726781,39.0,55.0,74.0,0.0,0.0,0.0001468836784362793,normal,0.3,1.0,1.0,1.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100069,5000,0.00019997999899988897,0.0031795735563122296,0.0,A,2.0,50,1.0,A_0069,A,5000,50
1.0,1.0,0.9512,1.0008495223423326,0.0008495223423325982,0.05092579660226633,559.1586,110.36650871546132,385.95000000000005,553.0,751.0,0.0,0.0004,7.679510116577148e-05,normal,0.3,1.0,1.0,1.0,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100070,5000,0.0,0.0030469184432800286,0.0,A,2.0,50,1.0,A_0070,A,5000,50
1.0,1.0,0.9526,0.9981360310218322,-0.0018639689781677626,0.17158522793816336,46.0,0.0,46.0,46.0,46.0,0.0,0.0,5.988826751708985e-05,normal,0.3,1.0,1.0,1.0,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100071,5000,0.0,0.0030051036587778464,0.0,A,2.0,50,1.0,A_0071,A,5000,50
0.047,0.047,0.953,-0.004766126282947365,-0.004766126282947365,0.17030651873107122,27.702,5.193110435952619,20.0,27.0,37.0,0.0,0.0,0.0001484426975250244,normal,0.6,1.0,1.0,0.0,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100072,5000,0.002993025225419926,0.002993025225419928,0.0,A,0.0,50,1.0,A_0072,A,5000,50
0.0506,0.0506,0.9494,-0.001743499623022302,-0.001743499623022302,0.1260047349589674,50.0178,0.29980520342382316,50.0,50.0,50.0,0.0,0.0,0.0003380951404571533,normal,0.6,1.0,1.0,0.0,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100073,5000,0.0030996657884359083,0.0030996657884359074,0.0,A,0.0,50,1.0,A_0073,A,5000,50
0.0018,0.0018,0.9704,-0.0005794299214768688,-0.0005794299214768688,0.11244636295487846,65.6254,10.179718799652571,50.0,65.0,84.0,0.0,0.0,0.00015345096588134766,normal,0.6,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100074,5000,0.0005994597567810536,0.0023968245659622216,0.0,A,0.0,50,1.0,A_0074,A,5000,50
0.0452,0.0452,0.9548,-0.002143351304880101,-0.002143351304880101,0.15536741167297324,32.6706,5.9931707501121645,24.0,32.0,43.0,0.0,0.0,0.0001453587532043457,normal,0.6,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100075,5000,0.0029379230759160454,0.0029379230759160463,0.0,A,0.0,50,1.0,A_0075,A,5000,50
0.0514,0.0514,0.9486,-0.0009620199052957646,-0.0009620199052957646,0.05100854069332196,318.0262,64.67962827320515,219.95000000000002,314.0,432.0,0.0,0.0,7.721171379089356e-05,normal,0.6,1.0,1.0,0.0,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100076,5000,0.0031227564746550444,0.0031227564746550444,0.0,A,0.0,50,1.0,A_0076,A,5000,50
0.0538,0.0538,0.9462,0.000257109627893068,0.000257109627893068,0.17187724330032453,28.0,0.0,28.0,28.0,28.0,0.0,0.0,5.9848594665527344e-05,normal,0.6,1.0,1.0,0.0,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100077,5000,0.0031907854832313627,0.0031907854832313614,0.0,A,0.0,50,1.0,A_0077,A,5000,50
0.2784,0.2784,0.9478,0.24768444815252805,-0.0023155518474719528,0.17134897488036008,27.6586,5.058541888726434,20.0,27.0,37.0,0.0,0.0,0.0001487196445465088,normal,0.6,1.0,1.0,0.25,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100078,5000,0.006338666105735496,0.003145636978419475,0.0,A,0.5,50,1.0,A_0078,A,5000,50
0.4908,0.4908,0.9426,0.24933870493790278,-0.0006612950620972224,0.12897035421268704,50.0222,0.3595930477637186,50.0,50.0,50.0,0.0,0.0,0.0003626036167144775,normal,0.6,1.0,1.0,0.25,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100079,5000,0.007069870720175865,0.0032895361375124004,0.0,A,0.5,50,1.0,A_0079,A,5000,50
0.2016,0.2016,0.9722,0.25022103432447784,0.00022103432447784233,0.11237649135238614,65.4212,10.127082035808735,50.0,64.0,83.0,0.0,0.0,0.00022461886405944826,normal,0.6,1.0,1.0,0.25,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100080,5000,0.005673754312622287,0.002324958494253179,0.0,A,0.5,50,1.0,A_0080,A,5000,50
0.345,0.345,0.9452,0.2490028711408885,-0.0009971288591114902,0.16238647790046282,32.699,6.160259653618507,23.0,32.0,43.0,0.0,0.0,0.0001452521800994873,normal,0.6,1.0,1.0,0.25,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100081,5000,0.006722722662731224,0.003218600938296016,0.0,A,0.5,50,1.0,A_0081,A,5000,50
0.9964,0.9964,0.9498,0.2499962627601655,-3.7372398344892588e-06,0.05055641076271883,319.8376,64.32122531668688,222.0,315.0,433.0500000000002,0.0,0.0,7.806553840637208e-05,normal,0.6,1.0,1.0,0.25,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100082,5000,0.0008469994096810277,0.003088040155179334,0.0,A,0.5,50,1.0,A_0082,A,5000,50
0.2962,0.2962,0.9544,0.25115868147632886,0.00115868147632886,0.1674358895024874,28.0,0.0,28.0,28.0,28.0,0.0,0.0,5.919771194458008e-05,normal,0.6,1.0,1.0,0.25,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100083,5000,0.006457020365462696,0.002950275919299752,0.0,A,0.5,50,1.0,A_0083,A,5000,50
0.793,0.793,0.95,0.49934860007528276,-0.0006513999247172442,0.17333012173079293,27.5392,5.003005432737406,20.0,27.0,36.0,0.0,0.0,0.00014877405166625977,normal,0.6,1.0,1.0,0.5,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100084,5000,0.005729764393061899,0.0030822070014844896,0.0,A,1.0,50,1.0,A_0084,A,5000,50
0.9702,0.9702,0.9504,0.4998654840771058,-0.00013451592289420722,0.1266590830978154,50.0164,0.32700311925117775,50.0,50.0,50.0,0.0,0.0,0.0003340259075164795,normal,0.6,1.0,1.0,0.5,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100085,5000,0.002404660474994341,0.0030704996336101387,0.0,A,1.0,50,1.0,A_0085,A,5000,50
0.9208,0.9208,0.9682,0.5019588080506524,0.0019588080506524053,0.11210871126765509,65.5108,10.179385215227882,50.0,65.0,83.0,0.0,0.0,0.00016401262283325196,normal,0.6,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100086,5000,0.003819093086061141,0.0024814818153675857,0.0,A,1.0,50,1.0,A_0086,A,5000,50
0.8612,0.8612,0.949,0.49872275776434216,-0.0012772422356578383,0.15825508690779758,32.891,6.117607293705603,24.0,33.0,44.0,0.0,0.0,0.0001481247901916504,normal,0.6,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100087,5000,0.004889469500876349,0.0031112376958374634,0.0,A,1.0,50,1.0,A_0087,A,5000,50
1.0,1.0,0.9514,0.4997723968034974,-0.00022760319650261263,0.05090635574014124,319.245,63.2714388567227,224.0,314.0,429.0,0.0,0.0,7.759413719177246e-05,normal,0.6,1.0,1.0,0.5,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100088,5000,0.0,0.003040987997345599,0.0,A,1.0,50,1.0,A_0088,A,5000,50
0.8154,0.8154,0.949,0.5008189786719782,0.000818978671978221,0.17058538872330206,28.0,0.0,28.0,28.0,28.0,0.0,0.0,6.241350173950196e-05,normal,0.6,1.0,1.0,0.5,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100089,5000,0.005486762980118605,0.0031112376958374634,0.0,A,1.0,50,1.0,A_0089,A,5000,50
0.999,0.999,0.9478,0.9964117473132977,-0.0035882526867022646,0.17501446096053144,27.6358,5.092500207167399,20.0,27.0,36.0,0.0,0.0,0.0001507570743560791,normal,0.6,1.0,1.0,1.0,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100090,5000,0.0004469899327725404,0.003145636978419475,0.0,A,2.0,50,1.0,A_0090,A,5000,50
1.0,1.0,0.9488,1.0000379319265456,3.793192654555355e-05,0.12551002842967943,50.0214,0.32456438498393503,50.0,50.0,50.0,0.0,0.0,0.0004005096435546875,normal,0.6,1.0,1.0,1.0,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100091,5000,0.0,0.0031170036894427964,0.0,A,2.0,50,1.0,A_0091,A,5000,50
1.0,1.0,0.9698,0.9987750079778419,-0.001224992022158089,0.11301871602013831,65.388,10.039295592819249,50.0,65.0,84.0,0.0,0.0,0.0001903132438659668,normal,0.6,1.0,1.0,1.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100092,5000,0.0,0.0024202462684611253,0.0,A,2.0,50,1.0,A_0092,A,5000,50
0.9996,0.9996,0.9476,0.9968043106140091,-0.0031956893859909075,0.16078293355664144,32.7878,6.170086803279189,24.0,32.0,44.0,0.0,0.0,0.0002144514560699463,normal,0.6,1.0,1.0,1.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100093,5000,0.0002827861382741226,0.003151324800778238,0.0,A,2.0,50,1.0,A_0093,A,5000,50
1.0,1.0,0.9518,0.9996786234214163,-0.0003213765785836653,0.05099145535648762,318.7966,63.816111041335006,221.0,314.0,431.0,0.0,0.0,0.00010717310905456543,normal,0.6,1.0,1.0,1.0,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100094,5000,0.0,0.003029084350096577,0.0,A,2.0,50,1.0,A_0094,A,5000,50
0.9998,0.9998,0.95,1.0012255526358926,0.001225552635892635,0.1663174802021458,28.0,0.0,28.0,28.0,28.0,0.0,0.0,6.0329341888427736e-05,normal,0.6,1.0,1.0,1.0,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100095,5000,0.00019997999899988897,0.0030822070014844896,0.0,A,2.0,50,1.0,A_0095,A,5000,50
0.0532,0.0532,0.9468,0.0009974944228808846,0.0009974944228808846,0.15458112289539502,8.9114,1.2855932638280274,7.0,9.0,11.0,0.0,0.0,0.00016278414726257325,normal,0.9,1.0,1.0,0.0,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100096,5000,0.003173948959892077,0.003173948959892078,0.0,A,0.0,50,1.0,A_0096,A,5000,50
0.0516,0.0516,0.9484,-0.0011983746889877211,-0.0011983746889877211,0.06312047166746554,50.0,0.0,50.0,50.0,50.0,0.0,0.0,0.00017166171073913574,normal,0.9,1.0,1.0,0.0,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100097,5000,0.0031284961243383375,0.003128496124338337,0.0,A,0.0,50,1.0,A_0097,A,5000,50
0.0,0.0,0.9998,-1.2852164978711222e-05,-1.2852164978711222e-05,0.05669215733015078,65.7458,11.296635886847021,50.0,65.0,86.0,0.0,0.0,0.00014291791915893554,normal,0.9,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100098,5000,0.0,0.00019997999899988897,0.0,A,0.0,50,1.0,A_0098,A,5000,50
0.051,0.051,0.949,-0.0008742098709933263,-0.0008742098709933263,0.14226564753610813,10.1858,1.5524427074774774,8.0,10.0,13.0,0.0,0.0,0.00015781817436218262,normal,0.9,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100099,5000,0.003111237695837462,0.0031112376958374634,0.0,A,0.0,50,1.0,A_0099,A,5000,50
0.049,0.049,0.951,2.951158552022193e-06,2.951158552022193e-06,0.050819508497473076,80.265,15.830728820872398,56.0,79.0,108.0,0.0,0.0,7.743883132934571e-05,normal,0.9,1.0,1.0,0.0,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100100,5000,0.0030528347482299137,0.0030528347482299146,0.0,A,0.0,50,1.0,A_0100,A,5000,50
0.0528,0.0528,0.9472,0.00237985765011816,0.00237985765011816,0.14895954555783736,9.0,0.0,9.0,9.0,9.0,0.0,0.0,5.8914899826049805e-05,normal,0.9,1.0,1.0,0.0,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100101,5000,0.003162662169755094,0.003162662169755093,0.0,A,0.0,50,1.0,A_0101,A,5000,50
0.312,0.312,0.952,0.24995501672466425,-4.498327533575264e-05,0.147854020277873,8.8866,1.2687554689537301,7.0,9.0,11.0,0.0,0.0,0.00016288480758666992,normal,0.9,1.0,1.0,0.25,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100102,5000,0.006552190473421846,0.0030231109804305907,0.0,A,0.5,50,1.0,A_0102,A,5000,50
0.974,0.974,0.9524,0.2493294428695461,-0.0006705571304539137,0.06304289641142186,50.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0001722024917602539,normal,0.9,1.0,1.0,0.25,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100103,5000,0.0022505110530721692,0.0030111207215918786,0.0,A,0.5,50,1.0,A_0103,A,5000,50
0.0536,0.0536,1.0,0.25094864678678785,0.0009486467867878545,0.055649477362607724,66.0394,11.469117125568124,50.0,65.0,87.0,0.0,0.0,0.0001434896945953369,normal,0.9,1.0,1.0,0.25,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100104,5000,0.003185185708871619,0.0,0.0,A,0.5,50,1.0,A_0104,A,5000,50
0.3634,0.3634,0.9498,0.2495846786645551,-0.00041532133544489036,0.1408886705011427,10.1724,1.5233772480905707,8.0,10.0,13.0,0.0,0.0,0.00015908985137939454,normal,0.9,1.0,1.0,0.25,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100105,5000,0.006802064980577589,0.003088040155179334,0.0,A,0.5,50,1.0,A_0105,A,5000,50
0.9974,0.9974,0.9466,0.25050716295414927,0.000507162954149265,0.05052160414079123,80.6452,16.003303314003645,56.0,80.0,109.0,0.0,0.0,7.792491912841797e-05,normal,0.9,1.0,1.0,0.25,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100106,5000,0.0007201722016295889,0.0031795735563122296,0.0,A,0.5,50,1.0,A_0106,A,5000,50
0.3176,0.3176,0.9552,0.2499993613820197,-6.386179803030689e-07,0.14647238798587503,9.0,0.0,9.0,9.0,9.0,0.0,0.0,5.995688438415527e-05,normal,0.9,1.0,1.0,0.25,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100107,5000,0.006583771563473326,0.0029255071355236842,0.0,A,0.5,50,1.0,A_0107,A,5000,50
0.8218,0.8218,0.9496,0.5022971169661166,0.0022971169661165636,0.1509684627542713,8.9124,1.281064494863549,7.0,9.0,11.0,0.0,0.0,0.00016207585334777831,normal,0.9,1.0,1.0,0.5,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100108,5000,0.005411926828773649,0.0030938597253269257,0.0,A,1.0,50,1.0,A_0108,A,5000,50
1.0,1.0,0.9518,0.4991408444922621,-0.0008591555077379076,0.06330844212347031,50.0,0.0,50.0,50.0,50.0,0.0,0.0,0.00017669005393981934,normal,0.9,1.0,1.0,0.5,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100109,5000,0.0,0.003029084350096577,0.0,A,1.0,50,1.0,A_0109,A,5000,50
0.9964,0.9964,1.0,0.5004717634373752,0.00047176343737520554,0.05567113530551943,65.6156,11.399501596122526,50.0,64.0,87.0,0.0,0.0,0.0002148402214050293,normal,0.9,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100110,5000,0.0008469994096810277,0.0,0.0,A,1.0,50,1.0,A_0110,A,5000,50
0.8744,0.8744,0.9488,0.5018322877381305,0.0018322877381304892,0.1403624046915367,10.211,1.561434916991419,8.0,10.0,13.0,0.0,0.0,0.00021106224060058593,normal,0.9,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100111,5000,0.004686675580835525,0.0031170036894427964,0.0,A,1.0,50,1.0,A_0111,A,5000,50
1.0,1.0,0.9482,0.4997435075206775,-0.00025649247932252317,0.050521203948261595,80.6304,16.154200563320984,56.0,79.0,109.0,0.0,0.0,8.753314018249512e-05,normal,0.9,1.0,1.0,0.5,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100112,5000,0.0,0.0031342227106573,0.0,A,1.0,50,1.0,A_0112,A,5000,50
0.8352,0.8352,0.9512,0.4986958570150116,-0.0013041429849883768,0.1486966387461754,9.0,0.0,9.0,9.0,9.0,0.0,0.0,6.759929656982421e-05,normal,0.9,1.0,1.0,0.5,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100113,5000,0.005246731554024847,0.0030469184432800286,0.0,A,1.0,50,1.0,A_0113,A,5000,50
0.9998,0.9998,0.9518,0.9985967324124478,-0.0014032675875521594,0.15269037383269726,8.899,1.2683844054544346,7.0,9.0,11.0,0.0,0.0,0.000170773983001709,normal,0.9,1.0,1.0,1.0,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100114,5000,0.00019997999899988897,0.003029084350096577,0.0,A,2.0,50,1.0,A_0114,A,5000,50
1.0,1.0,0.9472,1.001377976265268,0.0013779762652679217,0.06415874052537307,50.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0001748216152191162,normal,0.9,1.0,1.0,1.0,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100115,5000,0.0,0.003162662169755093,0.0,A,2.0,50,1.0,A_0115,A,5000,50
1.0,1.0,1.0,0.9991552638558074,-0.0008447361441925594,0.05558568752252931,65.8304,11.331303360161177,50.0,65.0,86.0,0.0,0.0,0.00014510598182678223,normal,0.9,1.0,1.0,1.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100116,5000,0.0,0.0,0.0,A,2.0,50,1.0,A_0116,A,5000,50
0.9998,0.9998,0.9506,0.9951723670315762,-0.004827632968423812,0.14318060969847343,10.1776,1.541057507038592,8.0,10.0,13.0,0.0,0.0,0.00015915751457214354,normal,0.9,1.0,1.0,1.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100117,5000,0.00019997999899988897,0.003064625262572897,0.0,A,2.0,50,1.0,A_0117,A,5000,50
1.0,1.0,0.95,0.9995409310573865,-0.0004590689426134942,0.05086191733946018,80.8876,16.269289051461346,56.0,80.0,109.0,0.0,0.0,7.622084617614746e-05,normal,0.9,1.0,1.0,1.0,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100118,5000,0.0,0.0030822070014844896,0.0,A,2.0,50,1.0,A_0118,A,5000,50
1.0,1.0,0.949,1.0026964492715045,0.0026964492715044752,0.15005012581493984,9.0,0.0,9.0,9.0,9.0,0.0,0.0,5.916037559509277e-05,normal,0.9,1.0,1.0,1.0,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100119,5000,0.0,0.0031112376958374634,0.0,A,2.0,50,1.0,A_0119,A,5000,50
0.0506,0.0506,0.9494,0.0008839685099791079,0.0008839685099791079,0.1822908284814172,82.3568,21.308784427085463,54.0,79.0,119.0,0.0,0.0,0.0003027538299560547,lognormal,-0.3,1.0,1.0,0.0,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100120,5000,0.0030996657884359083,0.0030996657884359074,0.0,A,0.0,50,1.0,A_0120,A,5000,50
0.0554,0.0554,0.9446,-0.007451735827781149,-0.007451735827781149,0.16089524812591616,103.9702,24.671791827104897,69.0,102.0,146.0,0.0,0.0,0.0004651437759399414,lognormal,-0.3,1.0,1.0,0.0,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100121,5000,0.0032351457463304493,0.0032351457463304493,0.0,A,0.0,50,1.0,A_0121,A,5000,50
0.086,0.086,0.785,-0.015488249563198744,-0.015488249563198744,0.19873541635606143,65.7096,13.882840769813647,50.0,63.0,91.0,0.0,0.0,0.00041932053565979006,lognormal,-0.3,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100122,5000,0.0039649464056907505,0.005809905334857014,0.0,A,0.0,50,1.0,A_0122,A,5000,50
0.0538,0.0538,0.9462,6.046790225175371e-05,6.046790225175371e-05,0.1679128204523324,99.9836,25.956512305007386,65.0,97.0,146.05000000000018,0.0,0.0,0.00033630895614624026,lognormal,-0.3,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100123,5000,0.0031907854832313627,0.0031907854832313614,0.0,A,0.0,50,1.0,A_0123,A,5000,50
0.0538,0.0538,0.9462,-0.00011943576351939189,-0.00011943576351939189,0.053810965609767766,909.465,122.69768202781991,648.95,992.0,1000.0,0.0,0.4882,0.00023889808654785157,lognormal,-0.3,1.0,1.0,0.0,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100124,5000,0.0031907854832313627,0.0031907854832313614,0.0,A,0.0,50,1.0,A_0124,A,5000,50
0.0528,0.0528,0.9472,0.002240517830720779,0.002240517830720779,0.175586691388673,84.0,0.0,84.0,84.0,84.0,0.0,0.0,0.00022594246864318846,lognormal,-0.3,1.0,1.0,0.0,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100125,5000,0.003162662169755094,0.003162662169755093,0.0,A,0.0,50,1.0,A_0125,A,5000,50
0.2792,0.2792,0.9474,0.2509035613456143,0.0009035613456143121,0.1830708304908754,82.7096,20.83387788770972,54.0,80.0,120.0,0.0,0.0,0.0003035788536071777,lognormal,-0.3,1.0,1.0,0.25,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100126,5000,0.006344247157858843,0.0031569998416217885,0.0,A,0.5,50,1.0,A_0126,A,5000,50
0.3342,0.3342,0.9462,0.23777458214179514,-0.012225417858204857,0.1615269361717323,103.6726,24.096385812814336,70.0,101.0,147.0,0.0,0.0,0.00046854581832885743,lognormal,-0.3,1.0,1.0,0.25,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100127,5000,0.006670987333221372,0.0031907854832313614,0.0,A,0.5,50,1.0,A_0127,A,5000,50
0.3072,0.3072,0.7872,0.23619918354415703,-0.013800816455842968,0.19591719000858804,65.9828,13.792943999016309,50.0,64.0,92.0,0.0,0.0,0.00030519881248474123,lognormal,-0.3,1.0,1.0,0.25,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100128,5000,0.006524234207935825,0.0057881976469363935,0.0,A,0.5,50,1.0,A_0128,A,5000,50
0.3172,0.3172,0.9514,0.24692948236916754,-0.0030705176308324644,0.1650219022495254,99.3238,25.22368239492402,65.0,97.0,145.0,0.0,0.0,0.00036534385681152344,lognormal,-0.3,1.0,1.0,0.25,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100129,5000,0.0065815524004599404,0.003040987997345599,0.0,A,0.5,50,1.0,A_0129,A,5000,50
0.9942,0.9942,0.9452,0.24939993050751827,-0.0006000694924817307,0.054829788926069926,908.2986,120.52199400126104,663.0,983.0,1000.0,0.0,0.473,0.0003321753978729248,lognormal,-0.3,1.0,1.0,0.25,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100130,5000,0.0010739050237334796,0.003218600938296016,0.0,A,0.5,50,1.0,A_0130,A,5000,50
0.2752,0.2752,0.941,0.24763491317562766,-0.0023650868243723366,0.17493843317758756,84.0,0.0,84.0,84.0,84.0,0.0,0.0,0.00023128609657287598,lognormal,-0.3,1.0,1.0,0.25,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100131,5000,0.006316089929695428,0.003332236486205625,0.0,A,0.5,50,1.0,A_0131,A,5000,50
0.792,0.792,0.9452,0.49820242143748567,-0.0017975785625143348,0.18492861473913924,82.5592,20.898471124941175,54.0,80.0,121.0,0.0,0.0,0.0003057556629180908,lognormal,-0.3,1.0,1.0,0.5,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100132,5000,0.00573996515668867,0.003218600938296016,0.0,A,1.0,50,1.0,A_0132,A,5000,50
